dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 256
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
chunks: 4
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: mmd_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/VQ-Transplant/checkpoint/Refinement/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/VQ-Transplant/results/Refinement/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/VQ-Transplant/saver/Refinement/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/VQ-Transplant/reconstruction/Refinement/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/VQ-Transplant/yaml/Refinement/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/VQ-Transplant/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-mmd_vq_transplant_False_ImageNet_model_256_8_4_1_loss_1.0_0.2_1.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/VQ-Transplant/checkpoint/
data_pre: ImageNet
model_pre: model_256_8_4_1
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: mmd_vq_refinement_False
saver_name_pre: mmd_vq_refinement_False_ImageNet_model_256_8_4_1_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/VQ-Transplant/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss 0.1838, rec_loss 0.0210, lpips_loss 0.1773, g_loss -0.0068, disc_weight 0.4000, disc_adaptive_weight 3.7221, d_loss 2.3982, logits_real 0.0509, logits_fake 0.0029,
Train Epoch: [4/5] Iters:[17120/20018] gen_loss 0.2201, rec_loss 0.0267, lpips_loss 0.1754, g_loss 0.0038, disc_weight 0.4000, disc_adaptive_weight 4.7433, d_loss 0.4002, logits_real -0.0037, logits_fake -0.0035,
Train Epoch: [4/5] Iters:[17130/20018] gen_loss 0.2205, rec_loss 0.0263, lpips_loss 0.1748, g_loss 0.0040, disc_weight 0.4000, disc_adaptive_weight 4.8583, d_loss 0.4002, logits_real -0.0040, logits_fake -0.0037,
Train Epoch: [4/5] Iters:[17140/20018] gen_loss 0.2226, rec_loss 0.0269, lpips_loss 0.1753, g_loss 0.0041, disc_weight 0.4000, disc_adaptive_weight 4.9666, d_loss 0.4002, logits_real -0.0041, logits_fake -0.0041,
Train Epoch: [4/5] Iters:[17150/20018] gen_loss 0.2233, rec_loss 0.0271, lpips_loss 0.1750, g_loss 0.0042, disc_weight 0.4000, disc_adaptive_weight 4.9234, d_loss 0.4002, logits_real -0.0042, logits_fake -0.0041,
Train Epoch: [4/5] Iters:[17160/20018] gen_loss 0.2258, rec_loss 0.0270, lpips_loss 0.1756, g_loss 0.0046, disc_weight 0.4000, disc_adaptive_weight 5.0229, d_loss 0.4002, logits_real -0.0046, logits_fake -0.0043,
Train Epoch: [4/5] Iters:[17170/20018] gen_loss 0.2256, rec_loss 0.0267, lpips_loss 0.1757, g_loss 0.0046, disc_weight 0.4000, disc_adaptive_weight 5.0231, d_loss 0.4002, logits_real -0.0045, logits_fake -0.0044,
Train Epoch: [4/5] Iters:[17180/20018] gen_loss 0.2271, rec_loss 0.0275, lpips_loss 0.1761, g_loss 0.0046, disc_weight 0.4000, disc_adaptive_weight 5.0795, d_loss 0.4002, logits_real -0.0044, logits_fake -0.0044,
Train Epoch: [4/5] Iters:[17190/20018] gen_loss 0.2257, rec_loss 0.0275, lpips_loss 0.1760, g_loss 0.0044, disc_weight 0.4000, disc_adaptive_weight 4.9546, d_loss 0.4002, logits_real -0.0045, logits_fake -0.0043,
Train Epoch: [4/5] Iters:[17200/20018] gen_loss 0.2236, rec_loss 0.0275, lpips_loss 0.1754, g_loss 0.0042, disc_weight 0.4000, disc_adaptive_weight 4.8470, d_loss 0.4002, logits_real -0.0045, logits_fake -0.0041,
Train Epoch: [4/5] Iters:[17210/20018] gen_loss 0.2210, rec_loss 0.0278, lpips_loss 0.1749, g_loss 0.0038, disc_weight 0.4000, disc_adaptive_weight 4.8453, d_loss 0.4002, logits_real -0.0039, logits_fake -0.0036,
Train Epoch: [4/5] Iters:[17220/20018] gen_loss 0.2186, rec_loss 0.0276, lpips_loss 0.1739, g_loss 0.0035, disc_weight 0.4000, disc_adaptive_weight 4.8439, d_loss 0.4002, logits_real -0.0036, logits_fake -0.0034,
Train Epoch: [4/5] Iters:[17230/20018] gen_loss 0.2178, rec_loss 0.0270, lpips_loss 0.1738, g_loss 0.0035, disc_weight 0.4000, disc_adaptive_weight 4.8600, d_loss 0.4002, logits_real -0.0035, logits_fake -0.0034,
Train Epoch: [4/5] Iters:[17240/20018] gen_loss 0.2196, rec_loss 0.0265, lpips_loss 0.1734, g_loss 0.0039, disc_weight 0.4000, disc_adaptive_weight 5.0053, d_loss 0.4001, logits_real -0.0036, logits_fake -0.0037,
Train Epoch: [4/5] Iters:[17250/20018] gen_loss 0.2240, rec_loss 0.0269, lpips_loss 0.1753, g_loss 0.0042, disc_weight 0.4000, disc_adaptive_weight 5.1199, d_loss 0.4001, logits_real -0.0038, logits_fake -0.0039,
Train Epoch: [4/5] Iters:[17260/20018] gen_loss 0.2254, rec_loss 0.0270, lpips_loss 0.1753, g_loss 0.0044, disc_weight 0.4000, disc_adaptive_weight 5.1252, d_loss 0.4002, logits_real -0.0044, logits_fake -0.0043,
Train Epoch: [4/5] Iters:[17270/20018] gen_loss 0.2267, rec_loss 0.0271, lpips_loss 0.1753, g_loss 0.0046, disc_weight 0.4000, disc_adaptive_weight 5.1829, d_loss 0.4002, logits_real -0.0048, logits_fake -0.0046,
Train Epoch: [4/5] Iters:[17280/20018] gen_loss 0.2269, rec_loss 0.0272, lpips_loss 0.1741, g_loss 0.0047, disc_weight 0.4000, disc_adaptive_weight 5.2130, d_loss 0.4003, logits_real -0.0052, logits_fake -0.0046,
Train Epoch: [4/5] Iters:[17290/20018] gen_loss 0.2245, rec_loss 0.0270, lpips_loss 0.1742, g_loss 0.0045, disc_weight 0.4000, disc_adaptive_weight 4.9834, d_loss 0.4003, logits_real -0.0050, logits_fake -0.0045,
Train Epoch: [4/5] Iters:[17300/20018] gen_loss 0.2229, rec_loss 0.0272, lpips_loss 0.1741, g_loss 0.0042, disc_weight 0.4000, disc_adaptive_weight 4.9874, d_loss 0.4003, logits_real -0.0048, logits_fake -0.0042,
Train Epoch: [4/5] Iters:[17310/20018] gen_loss 0.2206, rec_loss 0.0266, lpips_loss 0.1739, g_loss 0.0038, disc_weight 0.4000, disc_adaptive_weight 5.1220, d_loss 0.4002, logits_real -0.0042, logits_fake -0.0039,
Train Epoch: [4/5] Iters:[17320/20018] gen_loss 0.2182, rec_loss 0.0268, lpips_loss 0.1746, g_loss 0.0033, disc_weight 0.4000, disc_adaptive_weight 4.9542, d_loss 0.4003, logits_real -0.0037, logits_fake -0.0032,
Train Epoch: [4/5] Iters:[17330/20018] gen_loss 0.2151, rec_loss 0.0269, lpips_loss 0.1756, g_loss 0.0026, disc_weight 0.4000, disc_adaptive_weight 4.8190, d_loss 0.4002, logits_real -0.0030, logits_fake -0.0026,
Train Epoch: [4/5] Iters:[17340/20018] gen_loss 0.2141, rec_loss 0.0273, lpips_loss 0.1765, g_loss 0.0020, disc_weight 0.4000, disc_adaptive_weight 4.9185, d_loss 0.4002, logits_real -0.0026, logits_fake -0.0021,
Train Epoch: [4/5] Iters:[17350/20018] gen_loss 0.2114, rec_loss 0.0270, lpips_loss 0.1756, g_loss 0.0018, disc_weight 0.4000, disc_adaptive_weight 4.8407, d_loss 0.4003, logits_real -0.0024, logits_fake -0.0019,
Train Epoch: [4/5] Iters:[17360/20018] gen_loss 0.2120, rec_loss 0.0276, lpips_loss 0.1757, g_loss 0.0018, disc_weight 0.4000, disc_adaptive_weight 4.8756, d_loss 0.4003, logits_real -0.0022, logits_fake -0.0017,
Train Epoch: [4/5] Iters:[17370/20018] gen_loss 0.2114, rec_loss 0.0271, lpips_loss 0.1750, g_loss 0.0018, disc_weight 0.4000, disc_adaptive_weight 4.9515, d_loss 0.4002, logits_real -0.0021, logits_fake -0.0019,
Train Epoch: [4/5] Iters:[17380/20018] gen_loss 0.2122, rec_loss 0.0271, lpips_loss 0.1754, g_loss 0.0019, disc_weight 0.4000, disc_adaptive_weight 4.9626, d_loss 0.4002, logits_real -0.0020, logits_fake -0.0020,
Train Epoch: [4/5] Iters:[17390/20018] gen_loss 0.2125, rec_loss 0.0267, lpips_loss 0.1747, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 4.9674, d_loss 0.4001, logits_real -0.0021, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17400/20018] gen_loss 0.2125, rec_loss 0.0267, lpips_loss 0.1747, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 4.9665, d_loss 0.4001, logits_real -0.0021, logits_fake -0.0023,
Train Epoch: [4/5] Iters:[17410/20018] gen_loss 0.2118, rec_loss 0.0265, lpips_loss 0.1754, g_loss 0.0021, disc_weight 0.4000, disc_adaptive_weight 4.6490, d_loss 0.4001, logits_real -0.0022, logits_fake -0.0023,
Train Epoch: [4/5] Iters:[17420/20018] gen_loss 0.2133, rec_loss 0.0265, lpips_loss 0.1762, g_loss 0.0023, disc_weight 0.4000, disc_adaptive_weight 4.6791, d_loss 0.4001, logits_real -0.0023, logits_fake -0.0024,
Train Epoch: [4/5] Iters:[17430/20018] gen_loss 0.2134, rec_loss 0.0269, lpips_loss 0.1754, g_loss 0.0023, disc_weight 0.4000, disc_adaptive_weight 4.7921, d_loss 0.4001, logits_real -0.0026, logits_fake -0.0026,
Train Epoch: [4/5] Iters:[17440/20018] gen_loss 0.2147, rec_loss 0.0269, lpips_loss 0.1752, g_loss 0.0026, disc_weight 0.4000, disc_adaptive_weight 4.9632, d_loss 0.4002, logits_real -0.0029, logits_fake -0.0027,
Train Epoch: [4/5] Iters:[17450/20018] gen_loss 0.2173, rec_loss 0.0273, lpips_loss 0.1756, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 5.2625, d_loss 0.4002, logits_real -0.0031, logits_fake -0.0029,
Train Epoch: [4/5] Iters:[17460/20018] gen_loss 0.2186, rec_loss 0.0275, lpips_loss 0.1758, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 5.6163, d_loss 0.4002, logits_real -0.0032, logits_fake -0.0030,
Train Epoch: [4/5] Iters:[17470/20018] gen_loss 0.2172, rec_loss 0.0275, lpips_loss 0.1751, g_loss 0.0026, disc_weight 0.4000, disc_adaptive_weight 5.5756, d_loss 0.4002, logits_real -0.0030, logits_fake -0.0027,
Train Epoch: [4/5] Iters:[17480/20018] gen_loss 0.2169, rec_loss 0.0273, lpips_loss 0.1758, g_loss 0.0025, disc_weight 0.4000, disc_adaptive_weight 5.3482, d_loss 0.4002, logits_real -0.0027, logits_fake -0.0025,
Train Epoch: [4/5] Iters:[17490/20018] gen_loss 0.2144, rec_loss 0.0275, lpips_loss 0.1756, g_loss 0.0021, disc_weight 0.4000, disc_adaptive_weight 5.1685, d_loss 0.4001, logits_real -0.0021, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17500/20018] gen_loss 0.2136, rec_loss 0.0271, lpips_loss 0.1758, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 4.8785, d_loss 0.4001, logits_real -0.0020, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17510/20018] gen_loss 0.2121, rec_loss 0.0266, lpips_loss 0.1749, g_loss 0.0023, disc_weight 0.4000, disc_adaptive_weight 4.6419, d_loss 0.4001, logits_real -0.0019, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17520/20018] gen_loss 0.2121, rec_loss 0.0264, lpips_loss 0.1748, g_loss 0.0024, disc_weight 0.4000, disc_adaptive_weight 4.6158, d_loss 0.4001, logits_real -0.0020, logits_fake -0.0025,
Train Epoch: [4/5] Iters:[17530/20018] gen_loss 0.2127, rec_loss 0.0262, lpips_loss 0.1746, g_loss 0.0025, disc_weight 0.4000, disc_adaptive_weight 4.7270, d_loss 0.4001, logits_real -0.0023, logits_fake -0.0026,
Train Epoch: [4/5] Iters:[17540/20018] gen_loss 0.2151, rec_loss 0.0267, lpips_loss 0.1756, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 4.7421, d_loss 0.4001, logits_real -0.0023, logits_fake -0.0028,
Train Epoch: [4/5] Iters:[17550/20018] gen_loss 0.2141, rec_loss 0.0267, lpips_loss 0.1748, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 4.7076, d_loss 0.4001, logits_real -0.0025, logits_fake -0.0027,
Train Epoch: [4/5] Iters:[17560/20018] gen_loss 0.2136, rec_loss 0.0265, lpips_loss 0.1741, g_loss 0.0026, disc_weight 0.4000, disc_adaptive_weight 4.9164, d_loss 0.4002, logits_real -0.0025, logits_fake -0.0026,
Train Epoch: [4/5] Iters:[17570/20018] gen_loss 0.2151, rec_loss 0.0269, lpips_loss 0.1750, g_loss 0.0026, disc_weight 0.4000, disc_adaptive_weight 5.0692, d_loss 0.4002, logits_real -0.0028, logits_fake -0.0026,
Train Epoch: [4/5] Iters:[17580/20018] gen_loss 0.2166, rec_loss 0.0270, lpips_loss 0.1754, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 5.2487, d_loss 0.4002, logits_real -0.0029, logits_fake -0.0026,
Train Epoch: [4/5] Iters:[17590/20018] gen_loss 0.2151, rec_loss 0.0266, lpips_loss 0.1747, g_loss 0.0026, disc_weight 0.4000, disc_adaptive_weight 5.3409, d_loss 0.4003, logits_real -0.0030, logits_fake -0.0024,
Train Epoch: [4/5] Iters:[17600/20018] gen_loss 0.2151, rec_loss 0.0267, lpips_loss 0.1755, g_loss 0.0024, disc_weight 0.4000, disc_adaptive_weight 5.5006, d_loss 0.4003, logits_real -0.0027, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17610/20018] gen_loss 0.2162, rec_loss 0.0273, lpips_loss 0.1764, g_loss 0.0024, disc_weight 0.4000, disc_adaptive_weight 5.3559, d_loss 0.4003, logits_real -0.0027, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17620/20018] gen_loss 0.2164, rec_loss 0.0275, lpips_loss 0.1765, g_loss 0.0023, disc_weight 0.4000, disc_adaptive_weight 5.3003, d_loss 0.4003, logits_real -0.0026, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17630/20018] gen_loss 0.2147, rec_loss 0.0273, lpips_loss 0.1760, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 5.0865, d_loss 0.4002, logits_real -0.0025, logits_fake -0.0021,
Train Epoch: [4/5] Iters:[17640/20018] gen_loss 0.2143, rec_loss 0.0273, lpips_loss 0.1760, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 4.8996, d_loss 0.4002, logits_real -0.0023, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17650/20018] gen_loss 0.2116, rec_loss 0.0268, lpips_loss 0.1743, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 4.6570, d_loss 0.4002, logits_real -0.0022, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17660/20018] gen_loss 0.2103, rec_loss 0.0267, lpips_loss 0.1744, g_loss 0.0020, disc_weight 0.4000, disc_adaptive_weight 4.4903, d_loss 0.4001, logits_real -0.0018, logits_fake -0.0020,
Train Epoch: [4/5] Iters:[17670/20018] gen_loss 0.2087, rec_loss 0.0262, lpips_loss 0.1738, g_loss 0.0019, disc_weight 0.4000, disc_adaptive_weight 4.5287, d_loss 0.4001, logits_real -0.0017, logits_fake -0.0019,
Train Epoch: [4/5] Iters:[17680/20018] gen_loss 0.2093, rec_loss 0.0262, lpips_loss 0.1748, g_loss 0.0018, disc_weight 0.4000, disc_adaptive_weight 4.4804, d_loss 0.4001, logits_real -0.0016, logits_fake -0.0019,
Train Epoch: [4/5] Iters:[17690/20018] gen_loss 0.2104, rec_loss 0.0261, lpips_loss 0.1749, g_loss 0.0020, disc_weight 0.4000, disc_adaptive_weight 4.5801, d_loss 0.4002, logits_real -0.0020, logits_fake -0.0020,
Train Epoch: [4/5] Iters:[17700/20018] gen_loss 0.2125, rec_loss 0.0263, lpips_loss 0.1757, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 4.7820, d_loss 0.4001, logits_real -0.0020, logits_fake -0.0021,
Train Epoch: [4/5] Iters:[17710/20018] gen_loss 0.2131, rec_loss 0.0263, lpips_loss 0.1756, g_loss 0.0023, disc_weight 0.4000, disc_adaptive_weight 4.8942, d_loss 0.4002, logits_real -0.0023, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[17720/20018] gen_loss 0.2115, rec_loss 0.0260, lpips_loss 0.1749, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 4.6188, d_loss 0.4002, logits_real -0.0023, logits_fake -0.0021,
Train Epoch: [4/5] Iters:[17730/20018] gen_loss 0.2119, rec_loss 0.0261, lpips_loss 0.1744, g_loss 0.0024, disc_weight 0.4000, disc_adaptive_weight 4.7148, d_loss 0.4002, logits_real -0.0022, logits_fake -0.0021,
Train Epoch: [4/5] Iters:[17740/20018] gen_loss 0.2133, rec_loss 0.0260, lpips_loss 0.1746, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 4.6893, d_loss 0.4002, logits_real -0.0024, logits_fake -0.0024,
Train Epoch: [4/5] Iters:[17750/20018] gen_loss 0.2154, rec_loss 0.0259, lpips_loss 0.1745, g_loss 0.0031, disc_weight 0.4000, disc_adaptive_weight 4.7220, d_loss 0.4002, logits_real -0.0029, logits_fake -0.0028,
Train Epoch: [4/5] Iters:[17760/20018] gen_loss 0.2188, rec_loss 0.0264, lpips_loss 0.1754, g_loss 0.0033, disc_weight 0.4000, disc_adaptive_weight 4.9312, d_loss 0.4002, logits_real -0.0032, logits_fake -0.0032,
Train Epoch: [4/5] Iters:[17770/20018] gen_loss 0.2217, rec_loss 0.0264, lpips_loss 0.1755, g_loss 0.0039, disc_weight 0.4000, disc_adaptive_weight 5.1017, d_loss 0.4001, logits_real -0.0037, logits_fake -0.0037,
Train Epoch: [4/5] Iters:[17780/20018] gen_loss 0.2221, rec_loss 0.0268, lpips_loss 0.1749, g_loss 0.0039, disc_weight 0.4000, disc_adaptive_weight 5.2597, d_loss 0.4002, logits_real -0.0039, logits_fake -0.0039,
Train Epoch: [4/5] Iters:[17790/20018] gen_loss 0.2202, rec_loss 0.0270, lpips_loss 0.1744, g_loss 0.0036, disc_weight 0.4000, disc_adaptive_weight 5.1949, d_loss 0.4002, logits_real -0.0037, logits_fake -0.0036,
Train Epoch: [4/5] Iters:[17800/20018] gen_loss 0.2197, rec_loss 0.0272, lpips_loss 0.1753, g_loss 0.0033, disc_weight 0.4000, disc_adaptive_weight 5.1991, d_loss 0.4001, logits_real -0.0032, logits_fake -0.0033,
Train Epoch: [4/5] Iters:[17810/20018] gen_loss 0.2184, rec_loss 0.0267, lpips_loss 0.1740, g_loss 0.0033, disc_weight 0.4000, disc_adaptive_weight 5.2812, d_loss 0.4001, logits_real -0.0031, logits_fake -0.0032,
Train Epoch: [4/5] Iters:[17820/20018] gen_loss 0.2204, rec_loss 0.0274, lpips_loss 0.1747, g_loss 0.0033, disc_weight 0.4000, disc_adaptive_weight 5.3921, d_loss 0.4002, logits_real -0.0032, logits_fake -0.0033,
Train Epoch: [4/5] Iters:[17830/20018] gen_loss 0.2218, rec_loss 0.0272, lpips_loss 0.1746, g_loss 0.0037, disc_weight 0.4000, disc_adaptive_weight 5.3665, d_loss 0.4002, logits_real -0.0036, logits_fake -0.0035,
Train Epoch: [4/5] Iters:[17840/20018] gen_loss 0.2236, rec_loss 0.0275, lpips_loss 0.1757, g_loss 0.0037, disc_weight 0.4000, disc_adaptive_weight 5.4020, d_loss 0.4002, logits_real -0.0037, logits_fake -0.0036,
Train Epoch: [4/5] Iters:[17850/20018] gen_loss 0.2237, rec_loss 0.0274, lpips_loss 0.1755, g_loss 0.0038, disc_weight 0.4000, disc_adaptive_weight 5.3831, d_loss 0.4002, logits_real -0.0039, logits_fake -0.0038,
Train Epoch: [4/5] Iters:[17860/20018] gen_loss 0.2240, rec_loss 0.0275, lpips_loss 0.1770, g_loss 0.0036, disc_weight 0.4000, disc_adaptive_weight 5.2877, d_loss 0.4002, logits_real -0.0039, logits_fake -0.0037,
Train Epoch: [4/5] Iters:[17870/20018] gen_loss 0.2219, rec_loss 0.0273, lpips_loss 0.1769, g_loss 0.0033, disc_weight 0.4000, disc_adaptive_weight 5.3604, d_loss 0.4002, logits_real -0.0035, logits_fake -0.0035,
Train Epoch: [4/5] Iters:[17880/20018] gen_loss 0.2187, rec_loss 0.0271, lpips_loss 0.1770, g_loss 0.0028, disc_weight 0.4000, disc_adaptive_weight 5.3035, d_loss 0.4001, logits_real -0.0030, logits_fake -0.0031,
Train Epoch: [4/5] Iters:[17890/20018] gen_loss 0.2173, rec_loss 0.0263, lpips_loss 0.1759, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 5.4962, d_loss 0.4001, logits_real -0.0029, logits_fake -0.0029,
Train Epoch: [4/5] Iters:[17900/20018] gen_loss 0.2148, rec_loss 0.0262, lpips_loss 0.1748, g_loss 0.0025, disc_weight 0.4000, disc_adaptive_weight 5.3811, d_loss 0.4001, logits_real -0.0026, logits_fake -0.0027,
Train Epoch: [4/5] Iters:[17910/20018] gen_loss 0.2128, rec_loss 0.0259, lpips_loss 0.1737, g_loss 0.0025, disc_weight 0.4000, disc_adaptive_weight 5.2075, d_loss 0.4001, logits_real -0.0024, logits_fake -0.0027,
Train Epoch: [4/5] Iters:[17920/20018] gen_loss 0.2131, rec_loss 0.0263, lpips_loss 0.1744, g_loss 0.0024, disc_weight 0.4000, disc_adaptive_weight 5.0321, d_loss 0.4001, logits_real -0.0024, logits_fake -0.0025,
Train Epoch: [4/5] Iters:[17930/20018] gen_loss 0.2152, rec_loss 0.0267, lpips_loss 0.1747, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 5.0026, d_loss 0.4002, logits_real -0.0027, logits_fake -0.0027,
Train Epoch: [4/5] Iters:[17940/20018] gen_loss 0.2169, rec_loss 0.0271, lpips_loss 0.1755, g_loss 0.0029, disc_weight 0.4000, disc_adaptive_weight 4.8567, d_loss 0.4001, logits_real -0.0028, logits_fake -0.0029,
Train Epoch: [4/5] Iters:[17950/20018] gen_loss 0.2174, rec_loss 0.0271, lpips_loss 0.1759, g_loss 0.0030, disc_weight 0.4000, disc_adaptive_weight 4.7092, d_loss 0.4002, logits_real -0.0031, logits_fake -0.0030,
Train Epoch: [4/5] Iters:[17960/20018] gen_loss 0.2180, rec_loss 0.0274, lpips_loss 0.1761, g_loss 0.0030, disc_weight 0.4000, disc_adaptive_weight 4.7669, d_loss 0.4002, logits_real -0.0034, logits_fake -0.0030,
Train Epoch: [4/5] Iters:[17970/20018] gen_loss 0.2188, rec_loss 0.0277, lpips_loss 0.1762, g_loss 0.0030, disc_weight 0.4000, disc_adaptive_weight 4.9239, d_loss 0.4002, logits_real -0.0032, logits_fake -0.0030,
Train Epoch: [4/5] Iters:[17980/20018] gen_loss 0.2180, rec_loss 0.0274, lpips_loss 0.1764, g_loss 0.0028, disc_weight 0.4000, disc_adaptive_weight 5.0510, d_loss 0.4002, logits_real -0.0031, logits_fake -0.0028,
Train Epoch: [4/5] Iters:[17990/20018] gen_loss 0.2187, rec_loss 0.0277, lpips_loss 0.1768, g_loss 0.0027, disc_weight 0.4000, disc_adaptive_weight 5.2543, d_loss 0.4002, logits_real -0.0029, logits_fake -0.0026,
Train Epoch: [4/5] Iters:[18000/20018] gen_loss 0.2187, rec_loss 0.0281, lpips_loss 0.1765, g_loss 0.0025, disc_weight 0.4000, disc_adaptive_weight 5.4930, d_loss 0.4002, logits_real -0.0027, logits_fake -0.0024,
Train Epoch: [4/5] Iters:[18010/20018] gen_loss 0.2192, rec_loss 0.0285, lpips_loss 0.1768, g_loss 0.0025, disc_weight 0.4000, disc_adaptive_weight 5.5440, d_loss 0.4002, logits_real -0.0025, logits_fake -0.0023,
Train Epoch: [4/5] Iters:[18020/20018] gen_loss 0.2180, rec_loss 0.0283, lpips_loss 0.1765, g_loss 0.0023, disc_weight 0.4000, disc_adaptive_weight 5.4736, d_loss 0.4002, logits_real -0.0024, logits_fake -0.0022,
Train Epoch: [4/5] Iters:[18030/20018] gen_loss 0.2171, rec_loss 0.0285, lpips_loss 0.1766, g_loss 0.0022, disc_weight 0.4000, disc_adaptive_weight 5.3378, d_loss 0.4002, logits_real -0.0022, logits_fake -0.0020,
Train Epoch: [4/5] Iters:[18040/20018] gen_loss 0.2134, rec_loss 0.0282, lpips_loss 0.1755, g_loss 0.0018, disc_weight 0.4000, disc_adaptive_weight 5.3534, d_loss 0.4002, logits_real -0.0021, logits_fake -0.0018,
Train Epoch: [4/5] Iters:[18050/20018] gen_loss 0.2132, rec_loss 0.0280, lpips_loss 0.1758, g_loss 0.0018, disc_weight 0.4000, disc_adaptive_weight 5.2774, d_loss 0.4002, logits_real -0.0022, logits_fake -0.0018,
Train Epoch: [4/5] Iters:[18060/20018] gen_loss 0.2121, rec_loss 0.0276, lpips_loss 0.1755, g_loss 0.0018, disc_weight 0.4000, disc_adaptive_weight 5.1324, d_loss 0.4002, logits_real -0.0024, logits_fake -0.0019,
Train Epoch: [4/5] Iters:[18070/20018] gen_loss 0.2115, rec_loss 0.0274, lpips_loss 0.1754, g_loss 0.0017, disc_weight 0.4000, disc_adaptive_weight 5.0593, d_loss 0.4003, logits_real -0.0024, logits_fake -0.0019,
Train Epoch: [4/5] Iters:[18080/20018] gen_loss 0.2109, rec_loss 0.0272, lpips_loss 0.1758, g_loss 0.0016, disc_weight 0.4000, disc_adaptive_weight 4.8981, d_loss 0.4002, logits_real -0.0023, logits_fake -0.0019,
Train Epoch: [4/5] Iters:[18090/20018] gen_loss 0.2102, rec_loss 0.0271, lpips_loss 0.1756, g_loss 0.0016, disc_weight 0.4000, disc_adaptive_weight 4.5188, d_loss 0.4002, logits_real -0.0022, logits_fake -0.0019,
Train Epoch: [4/5] Iters:[18100/20018] gen_loss 0.2103, rec_loss 0.0272, lpips_loss 0.1766, g_loss 0.0014, disc_weight 0.4000, disc_adaptive_weight 4.5945, d_loss 0.4002, logits_real -0.0019, logits_fake -0.0016,
Train Epoch: [4/5] Iters:[18110/20018] gen_loss 0.2090, rec_loss 0.0271, lpips_loss 0.1765, g_loss 0.0011, disc_weight 0.4000, disc_adaptive_weight 4.6340, d_loss 0.4002, logits_real -0.0015, logits_fake -0.0015,
